32.59310344827586,32.59310344827586,89.0206896551724,67.1103448275862,508.96666666666664,462.58620689655174,1262.5217391304348,40.47543859649122,68.05172413793103,32.59310344827586,32.59310344827586,67.0
40.05869565217392,4.647826086956522,77.4551724137931,69.99111111111111,379.4551724137931,266.48275862068965,423.7,38.88214285714286,71.22758620689655,30.620689655172413,35.247499999999995,67.0
39.67224137931034,0.0,70.540625,69.40172413793104,98.090625,47.41935483870968,421.35714285714283,13.153125000000001,67.03125,0.0,35.403965517241375,67.0
40.195,0.0,70.75,70.29672131147541,86.9235294117647,81.17647058823529,403.6875,18.523529411764706,68.08823529411765,2.6705882352941175,35.03426229508197,67.0
41.480000000000004,0.0,71.28125,70.05178571428571,67.565625,53.84375,451.2857142857143,24.875,68.915625,0.0,37.42857142857143,67.0
41.47017543859649,0.0,71.14242424242424,69.3280701754386,33.915151515151514,51.27272727272727,440.2,25.909375,68.79666666666667,0.0,38.42777777777778,67.0
32.24655172413793,32.24655172413793,89.45,67.1,511.37017543859645,463.55,1262.695652173913,40.63333333333333,68.05172413793103,32.24655172413793,32.24655172413793,67.0
40.095652173913045,5.515217391304348,77.2551724137931,70.00666666666667,368.69310344827585,267.2448275862069,423.6,42.300000000000004,71.15862068965517,29.06206896551724,35.28818181818182,67.0
39.66137931034483,0.0,70.44375,69.35344827586206,101.74375,47.41935483870968,424.2142857142857,12.65,67.03125,0.0,35.455689655172414,67.0
40.166666666666664,0.0,70.58235294117648,70.23934426229509,86.78235294117647,81.17647058823529,402.1875,18.25294117647059,68.08823529411765,2.65,35.056557377049174,67.0
41.447272727272725,0.0,71.246875,70.0125,67.325,53.84375,452.2857142857143,24.875,68.915625,0.0,37.408928571428575,67.0
41.41228070175438,0.0,70.7030303030303,69.28771929824562,34.330303030303035,52.663636363636364,438.4,26.059375,68.79666666666667,0.0,38.412962962962965,67.0
33.5,33.5,89.60517241379311,67.10344827586206,510.09298245614036,464.8413793103448,1259.7391304347825,40.72631578947369,68.01724137931035,33.5,33.5,66.0
39.98478260869565,6.3478260869565215,77.06896551724138,69.98666666666666,389.35517241379307,267.66896551724136,421.3,37.32142857142857,71.15862068965517,29.148275862068964,35.08409090909091,66.0
39.63172413793103,0.0,70.64375,69.30689655172414,97.328125,47.41935483870968,424.85714285714283,12.65,67.03125,0.0,35.46086206896552,66.0
40.085,0.0,70.82941176470588,70.19180327868852,87.01470588235294,81.17647058823529,403.1875,17.444117647058825,68.08823529411765,2.7794117647058822,35.00557377049181,66.0
